ecode,cname,fye,filingDate,address,stkno
E00871,株式会社タカギセイコー,2022-03-31,2022-06-27,富山県高岡市二塚322番地の３,4242.0
E01628,株式会社テクノスマート,2022-03-31,2022-06-27,大阪市中央区久太郎町二丁目５番28号,6246.0
E31878,株式会社ラクス,2022-03-31,2022-06-27,大阪市北区鶴野町１番９号,3923.0
E01245,東北特殊鋼株式会社,2022-03-31,2022-06-27,仙台市太白区長町七丁目20番１号（同所は登記上の本店所在地であり、実際の業務は下記で行っております。）,5484.0
E01928,岡谷電機産業株式会社,2022-03-31,2022-06-27,東京都世田谷区等々力六丁目16番９号,6926.0
E00007,株式会社雪国まいたけ,2022-03-31,2022-06-27,新潟県南魚沼市余川89番地,1375.0
E25386,SEMITEC株式会社,2022-03-31,2022-06-27,東京都墨田区錦糸一丁目７番７号,6626.0
E35449,木村工機株式会社,2022-03-31,2022-06-27,大阪市中央区上町Ａ番23号（同所は登記上の本店所在地で実際の業務は「最寄りの連絡場所」で行っております。）,6231.0
E33633,株式会社要興業,2022-03-31,2022-06-27,東京都豊島区池袋二丁目14番８号池袋エヌエスビル,6566.0
E34094,株式会社ＺＵＵ,2022-03-31,2022-06-27,東京都目黒区青葉台三丁目６番28号,4387.0
E35766,株式会社交換できるくん,2022-03-31,2022-06-27,東京都渋谷区東一丁目26番20号,7695.0
E31542,株式会社中村超硬,2022-03-31,2022-06-27,大阪府堺市西区鶴田町27番27号,6166.0
E04065,セントラル総合開発株式会社,2022-03-31,2022-06-27,東京都千代田区飯田橋三丁目３番７号,3238.0
E05219,株式会社アミューズ,2022-03-31,2022-06-27,山梨県南都留郡富士河口湖町西湖997番地（同所は登記上の本店所在地で実際の業務は「最寄りの連絡場所」で行っております。）,4301.0
E05668,株式会社中広,2022-03-31,2022-06-27,岐阜県岐阜市東興町27番地,2139.0
E34454,株式会社ヴィス,2022-03-31,2022-06-27,大阪府大阪市北区梅田三丁目４番５号,5071.0
E01754,株式会社かわでん,2022-03-31,2022-06-27,山形県南陽市小岩沢225番地,6648.0
E01221,岡本硝子株式会社,2022-03-31,2022-06-27,千葉県柏市十余二380番地,7746.0
E04511,北海道瓦斯株式会社,2022-03-31,2022-06-27,札幌市東区北７条東２丁目１番１号,9534.0
E33574,株式会社マツオカコーポレーション,2022-03-31,2022-06-27,広島県福山市宝町４番14号,3611.0
E03606,株式会社三菱ＵＦＪフィナンシャル・グループ,2022-03-31,2022-06-27,東京都千代田区丸の内二丁目7番1号,8306.0
E02021,パルステック工業株式会社,2022-03-31,2022-06-27,静岡県浜松市北区細江町中川7000番地の35,6894.0
E31979,ケイアイスター不動産株式会社,2022-03-31,2022-06-27,埼玉県本庄市西富田762番地１,3465.0
E32620,株式会社チェンジ,2022-03-31,2022-06-27,東京都港区虎ノ門三丁目17番１号,3962.0
E25686,JALCOホールディングス株式会社,2022-03-31,2022-06-27,東京都中央区日本橋二丁目16番11号,6625.0
E35482,株式会社ペイロール,2022-03-31,2022-06-27,東京都江東区有明三丁目５番７号,4489.0
E30481,株式会社ジャパンディスプレイ,2022-03-31,2022-06-27,東京都港区西新橋三丁目７番１号,6740.0
E02832,アルビス株式会社,2022-03-31,2022-06-27,富山県射水市流通センター水戸田三丁目４番地,7475.0
E02275,株式会社リコー,2022-03-31,2022-06-27,東京都大田区中馬込一丁目３番６号,7752.0
E34065,ダイヤモンドエレクトリックホールディングス株式会社,2022-03-31,2022-06-27,大阪市淀川区塚本１丁目15番27号,6699.0
E04996,株式会社ジャストシステム,2022-03-31,2022-06-27,徳島県徳島市川内町平石若松108番地４（同所は登記上の本店所在地であり、実際の業務は「最寄りの連絡場所」で行っております。）,4686.0
E27281,株式会社フージャースホールディングス,2022-03-31,2022-06-27,東京都千代田区丸の内二丁目２番３号,3284.0
E01551,株式会社ダイフク,2022-03-31,2022-06-27,大阪市西淀川区御幣島３丁目２番11号,6383.0
E00075,株式会社きんでん,2022-03-31,2022-06-27,大阪市北区本庄東２丁目３番41号,1944.0
E03324,株式会社うかい,2022-03-31,2022-06-27,東京都八王子市南浅川町3426番地,7621.0
E31977,株式会社フーバーブレイン,2022-03-31,2022-06-27,東京都千代田区紀尾井町４番１号,3927.0
E03521,株式会社三越伊勢丹ホールディングス,2022-03-31,2022-06-27,東京都新宿区新宿五丁目16番10号,3099.0
E00142,日特建設株式会社,2022-03-31,2022-06-27,東京都中央区東日本橋３丁目10番６号,1929.0
E32793,フォーライフ株式会社,2022-03-31,2022-06-27,神奈川県横浜市港北区大倉山一丁目14番11号,3477.0
E33882,ブティックス株式会社,2022-03-31,2022-06-27,東京都港区三田一丁目４番28号,9272.0
E02947,株式会社あらた,2022-03-31,2022-06-27,東京都江東区東陽六丁目３番２号,2733.0
E30445,株式会社エンバイオ・ホールディングス,2022-03-31,2022-06-27,東京都千代田区鍛冶町二丁目２番２号,6092.0
E02410,理想科学工業株式会社,2022-03-31,2022-06-27,東京都港区芝五丁目34番７号,6413.0
E01738,株式会社　東芝,2022-03-31,2022-06-27,東京都港区芝浦一丁目１番１号,6502.0
E33535,技研ホールディングス株式会社,2022-03-31,2022-06-27,東京都千代田区神田東松下町17番地,1443.0
E02414,株式会社シード,2022-03-31,2022-06-27,東京都文京区本郷二丁目40番２号,7743.0
E27050,株式会社テクノスジャパン,2022-03-31,2022-06-27,東京都新宿区西新宿３-20-２  東京オペラシティタワー14階,3666.0
E05573,イメージ情報開発株式会社,2022-03-31,2022-06-27,東京都千代田区神田猿楽町二丁目４番11号,3803.0
E01007,フマキラー株式会社,2022-03-31,2022-06-27,東京都千代田区神田美倉町11番地,4998.0
E00434,株式会社Ｊ－オイルミルズ,2022-03-31,2022-06-27,東京都中央区明石町８番１号　聖路加タワー,2613.0
E03304,株式会社ニチリョク,2022-03-31,2022-06-27,東京都中央区八重洲一丁目７番20号,7578.0
E05346,東京センチュリー株式会社,2022-03-31,2022-06-27,東京都千代田区神田練塀町３番地,8439.0
E02902,田中商事株式会社,2022-03-31,2022-06-27,東京都品川区南大井三丁目２番２号,7619.0
E02161,曙ブレーキ工業株式会社,2022-03-31,2022-06-27,東京都中央区日本橋小網町19番５号,7238.0
E03567,株式会社福井銀行,2022-03-31,2022-06-27,福井市順化１丁目１番１号,8362.0
E05167,ビジネスエンジニアリング株式会社,2022-03-31,2022-06-27,東京都千代田区大手町１丁目８番１号,4828.0
E02344,株式会社Ａ＆Ｄホロンホールディングス（旧会社名　株式会社エー・アンド・デイ）,2022-03-31,2022-06-27,東京都豊島区東池袋三丁目23番14号（同所は登記上の本店所在地で実際の業務は「最寄りの連絡場所」で行っております。）,7745.0
E00547,ダイトウボウ株式会社,2022-03-31,2022-06-27,東京都中央区日本橋本町１丁目６番１号,3202.0
E00478,和弘食品株式会社,2022-03-31,2022-06-27,北海道小樽市銭函３丁目504番地１,2813.0
E03763,アイザワ証券グループ株式会社,2022-03-31,2022-06-27,東京都港区東新橋一丁目９番１号,8708.0
E32203,バーチャレクス・ホールディングス株式会社,2022-03-31,2022-06-27,東京都港区虎ノ門四丁目３番13号,6193.0
E01066,株式会社 アテクト,2022-03-31,2022-06-27,滋賀県東近江市上羽田町3275番地１,4241.0
E02070,サン電子株式会社,2022-03-31,2022-06-27,愛知県江南市古知野町朝日250番地,6736.0
E00711,株式会社光陽社,2022-03-31,2022-06-27,東京都文京区湯島二丁目16番16号,7946.0
E27759,飯田グループホールディングス株式会社,2022-03-31,2022-06-27,東京都武蔵野市西久保一丁目２番11号,3291.0
E02453,エイベックス株式会社,2022-03-31,2022-06-27,東京都港区三田一丁目４番１号(注) 2022年３月１日から本店所在地　東京都港区南青山三丁目１番30号が上記のように移転しております。,7860.0
E31054,株式会社アイ・アールジャパンホールディングス,2022-03-31,2022-06-27,東京都千代田区霞が関三丁目２番５号,6035.0
E35136,ワシントンホテル株式会社,2022-03-31,2022-06-27,愛知県名古屋市千種区内山三丁目23番５号,4691.0
E35287,ランサーズ株式会社,2022-03-31,2022-06-28,東京都渋谷区渋谷三丁目10番13号,4484.0
E01331,エヌアイシ・オートテック株式会社,2022-03-31,2022-06-28,富山県富山市流杉２５５番地,5742.0
E01369,株式会社ヤマシナ,2022-03-31,2022-06-28,京都市山科区東野狐藪町16番地,5955.0
E03772,いちよし証券株式会社,2022-03-31,2022-06-28,東京都中央区日本橋茅場町一丁目５番８号,8624.0
E05048,株式会社オービックビジネスコンサルタント,2022-03-31,2022-06-28,東京都新宿区西新宿六丁目８番１号,4733.0
E32026,ＮＣホールディングス株式会社,2022-03-31,2022-06-28,東京都千代田区神田鍛冶町三丁目６番地３(2022年２月14日から本店所在地  東京都千代田区鍛冶町一丁目７番７号が上記のように移転しております。),6236.0
E34716,株式会社エヌ・シー・エヌ,2022-03-31,2022-06-28,東京都港区港南一丁目７番18号,7057.0
E00716,株式会社プロネクサス,2022-03-31,2022-06-28,東京都港区海岸一丁目２番20号,7893.0
E03164,株式会社松屋フーズホールディングス,2022-03-31,2022-06-28,東京都武蔵野市中町１丁目14番５号,9887.0
E04878,株式会社ソラスト,2022-03-31,2022-06-28,東京都港区港南一丁目７番18号,6197.0
E01212,株式会社ヤマックス,2022-03-31,2022-06-28,熊本県熊本市中央区水前寺３丁目９番５号,5285.0
E03610,株式会社りそなホールディングス,2022-03-31,2022-06-28,東京都江東区木場一丁目５番65号,8308.0
E03316,株式会社ユナイテッドアローズ,2022-03-31,2022-06-28,東京都渋谷区神宮前三丁目28番１号,7606.0
E05231,ＴＡＣ株式会社,2022-03-31,2022-06-28,東京都千代田区神田三崎町三丁目２番18号,4319.0
E00942,ロート製薬株式会社,2022-03-31,2022-06-28,大阪市生野区巽西１丁目８番１号,4527.0
E02824,株式会社第一興商,2022-03-31,2022-06-28,東京都品川区北品川５丁目５番26号,7458.0
E01548,株式会社ヒラノテクシード,2022-03-31,2022-06-28,奈良県北葛城郡河合町大字川合101番地の１,6245.0
E02214,日本精機株式会社,2022-03-31,2022-06-28,新潟県長岡市東蔵王２丁目２番34号,7287.0
E31626,株式会社アイリッジ,2022-03-31,2022-06-28,東京都港区麻布台一丁目11番９号,3917.0
E01197,チヨダウーテ株式会社,2022-03-31,2022-06-28,三重県四日市市住吉町15番２号 (本店事務取扱場所)三重県三重郡川越町高松928番地,5387.0
E00355,日本甜菜製糖株式会社,2022-03-31,2022-06-28,東京都港区三田三丁目12番14号,2108.0
E02045,株式会社AKIBAホールディングス,2022-03-31,2022-06-28,東京都中央区築地二丁目１番17号,6840.0
E01708,ＴＯＷＡ株式会社,2022-03-31,2022-06-28,京都市南区上鳥羽上調子町５番地,6315.0
E01644,株式会社桜井製作所,2022-03-31,2022-06-28,静岡県浜松市東区半田町720番地,7255.0
E01428,株式会社研創,2022-03-31,2022-06-28,広島市安佐北区上深川町448番地,7939.0
E04247,株式会社大運,2022-03-31,2022-06-28,大阪市中央区久太郎町四丁目１番３号,9363.0
E05417,ゲンダイエージェンシー株式会社,2022-03-31,2022-06-28,東京都新宿区西新宿三丁目20番２号,2411.0
E00650,株式会社　巴川製紙所,2022-03-31,2022-06-28,東京都中央区京橋二丁目１番３号,3878.0
E00462,ハウス食品グループ本社株式会社,2022-03-31,2022-06-28,大阪府東大阪市御厨栄町１丁目５番７号,2810.0
E00837,広栄化学株式会社,2022-03-31,2022-06-28,千葉県袖ケ浦市北袖25番地(上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。),4367.0
E01803,能美防災株式会社,2022-03-31,2022-06-28,東京都千代田区九段南四丁目７番３号,6744.0
E04287,東陽倉庫株式会社,2022-03-31,2022-06-28,名古屋市中村区名駅南二丁目６番17号,9306.0
E01896,ＦＤＫ株式会社,2022-03-31,2022-06-28,東京都港区港南一丁目６番41号,6955.0
E01082,富士石油株式会社,2022-03-31,2022-06-28,東京都品川区東品川二丁目５番８号,5017.0
E03634,株式会社　北日本銀行,2022-03-31,2022-06-28,岩手県盛岡市中央通一丁目６番７号,8551.0
E02732,ＪＫホールディングス株式会社,2022-03-31,2022-06-28,東京都江東区新木場一丁目７番22号,9896.0
E02708,株式会社パーカーコーポレーション,2022-03-31,2022-06-28,東京都中央区日本橋人形町二丁目22番１号,9845.0
E21514,株式会社　成学社,2022-03-31,2022-06-28,大阪府大阪市北区中崎西三丁目１番２号,2179.0
E01427,ダイニチ工業株式会社,2022-03-31,2022-06-28,新潟県新潟市南区北田中780番地６,5951.0
E01617,株式会社タカキタ,2022-03-31,2022-06-28,三重県名張市夏見2828番地,6325.0
E01118,株式会社リーガルコーポレーション,2022-03-31,2022-06-28,千葉県浦安市日の出二丁目１番８号,7938.0
E01439,イワブチ株式会社,2022-03-31,2022-06-28,千葉県松戸市上本郷167番地,5983.0
E01298,株式会社エスイー,2022-03-31,2022-06-28,東京都新宿区西新宿六丁目５番１号,3423.0
E03121,株式会社　木曽路,2022-03-31,2022-06-28,名古屋市昭和区白金三丁目18番13号,8160.0
E02547,ラサ商事株式会社,2022-03-31,2022-06-28,東京都中央区日本橋蛎殻町一丁目11番５号  RASA日本橋ビルディング,3023.0
E04049,株式会社誠建設工業,2022-03-31,2022-06-28,大阪府堺市中区福田46番地,8995.0
E01572,トーヨーカネツ株式会社,2022-03-31,2022-06-28,東京都江東区南砂二丁目11番１号,6369.0
E01850,アイコム株式会社,2022-03-31,2022-06-28,大阪市平野区加美鞍作一丁目６番19号（同所は登記上の本店所在地で実際の本店業務は「最寄りの連絡場所」で行っております。）,6820.0
E01229,株式会社中山製鋼所,2022-03-31,2022-06-28,大阪市大正区船町一丁目１番66号,5408.0
E04523,西部ガスホールディングス株式会社,2022-03-31,2022-06-28,福岡市博多区千代一丁目17番１号,9536.0
E03632,株式会社北洋銀行,2022-03-31,2022-06-28,札幌市中央区大通西３丁目７番地,8524.0
E01448,カネソウ株式会社,2022-03-31,2022-06-28,三重県三重郡朝日町大字縄生81番地,5979.0
E01992,ケル株式会社,2022-03-31,2022-06-28,東京都多摩市永山６丁目17番地７,6919.0
E01821,株式会社三社電機製作所,2022-03-31,2022-06-28,大阪市東淀川区西淡路三丁目１番56号,6882.0
E04321,東洋埠頭株式会社,2022-03-31,2022-06-28,東京都中央区晴海一丁目８番８号,9351.0
E03117,株式会社銀座山形屋,2022-03-31,2022-06-28,東京都中央区湊二丁目４番１号,8215.0
E02894,株式会社日本エム・ディ・エム,2022-03-31,2022-06-28,東京都新宿区市谷台町12番２号,7600.0
E01095,相模ゴム工業株式会社,2022-03-31,2022-06-28,神奈川県厚木市元町２番１号,5194.0
E25648,日新製糖株式会社,2022-03-31,2022-06-28,東京都中央区日本橋小網町14番１号,2117.0
E27210,ウイン・パートナーズ株式会社,2022-03-31,2022-06-28,東京都中央区京橋二丁目２番１号,3183.0
E00288,中小企業ホールディングス株式会社,2022-03-31,2022-06-28,東京都千代田区神田錦町三丁目４番地２藤和神田錦町ビル４階,1757.0
E03641,株式会社　京葉銀行,2022-03-31,2022-06-28,千葉市中央区富士見一丁目11番11号（上記は登記上の本店所在地であり、主要な本部業務は下記にて行っております。）千葉市中央区千葉港５番45号,8544.0
E03602,株式会社琉球銀行,2022-03-31,2022-06-28,沖縄県那覇市久茂地１丁目11番１号 （上記は登記上の本店所在地であり、本店建て替えのため一時移転し、実際の業務は下記の場所で行っております。）沖縄県那覇市東町２番１号,8399.0
E01600,日本精工株式会社,2022-03-31,2022-06-28,東京都品川区大崎一丁目6番3号,6471.0
E02435,タカノ株式会社,2022-03-31,2022-06-28,長野県上伊那郡宮田村137番地,7885.0
E02837,尾家産業株式会社,2022-03-31,2022-06-28,大阪市北区豊崎六丁目11番27号,7481.0
E01052,株式会社サンエー化研,2022-03-31,2022-06-28,東京都中央区日本橋本町一丁目７番４号,4234.0
E00457,日清食品ホールディングス株式会社,2022-03-31,2022-06-28,大阪市淀川区西中島四丁目１番１号（同所は登記上の本店所在地であり、実際の業務は「最寄りの連絡場所」で行っております。）,2897.0
E01786,株式会社タムラ製作所,2022-03-31,2022-06-28,東京都練馬区東大泉一丁目19番43号,6768.0
E03819,トレイダーズホールディングス株式会社,2022-03-31,2022-06-28,東京都港区浜松町一丁目10番14号,8704.0
E02027,新コスモス電機株式会社,2022-03-31,2022-06-28,大阪市淀川区三津屋中２丁目５番４号,6824.0
E01269,虹技株式会社,2022-03-31,2022-06-28,兵庫県姫路市大津区勘兵衛町４丁目１番地,5603.0
E01653,株式会社　モリタホールディングス,2022-03-31,2022-06-28,大阪市中央区道修町三丁目６番１号,6455.0
E02714,株式会社ケーユーホールディングス,2022-03-31,2022-06-28,東京都町田市鶴間八丁目17番１号,9856.0
E00970,生化学工業株式会社,2022-03-31,2022-06-28,東京都千代田区丸の内一丁目6番1号,4548.0
E00335,プリマハム株式会社,2022-03-31,2022-06-28,東京都品川区東大井三丁目17番４号（上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。）,2281.0
E04179,センコーグループホールディングス株式会社,2022-03-31,2022-06-28,東京都江東区潮見二丁目８番10号,9069.0
E01989,株式会社　エノモト,2022-03-31,2022-06-28,山梨県上野原市上野原8154番地19,6928.0
E00201,名工建設株式会社,2022-03-31,2022-06-28,名古屋市中村区名駅一丁目１番４号　ＪＲセントラルタワーズ34階,1869.0
E02345,株式会社テクノメディカ,2022-03-31,2022-06-28,神奈川県横浜市都筑区仲町台五丁目５番１号,6678.0
E01619,協栄産業株式会社,2022-03-31,2022-06-28,東京都品川区東品川四丁目12番６号,6973.0
E02673,ソマール株式会社,2022-03-31,2022-06-28,東京都中央区銀座四丁目11番２号,8152.0
E23202,雪印メグミルク株式会社,2022-03-31,2022-06-28,北海道札幌市東区苗穂町６丁目１番１号(同所は登記上の本店所在地であり、実際の業務は「最寄りの連絡場所」で行なっております。),2270.0
E02270,株式会社オーバル,2022-03-31,2022-06-28,東京都新宿区上落合三丁目10番８号,7727.0
E01663,北越工業株式会社,2022-03-31,2022-06-28,新潟県燕市下粟生津3074番地,6364.0
E04098,新京成電鉄株式会社,2022-03-31,2022-06-28,千葉県鎌ケ谷市くぬぎ山四丁目１番12号,9014.0
E04773,セコム株式会社,2022-03-31,2022-06-28,東京都渋谷区神宮前一丁目５番１号,9735.0
E00880,日油株式会社,2022-03-31,2022-06-28,東京都渋谷区恵比寿四丁目20番３号,4403.0
E00346,株式会社日清製粉グループ本社,2022-03-31,2022-06-28,東京都千代田区神田錦町一丁目25番地,2002.0
E01750,株式会社ダイヘン,2022-03-31,2022-06-28,大阪市淀川区田川２丁目１番11号,6622.0
E00780,堺化学工業株式会社,2022-03-31,2022-06-28,堺市堺区戎島町５丁２番地,4078.0
E00815,三菱瓦斯化学株式会社,2022-03-31,2022-06-28,東京都千代田区丸の内二丁目５番２号,4182.0
E03969,リゾートトラスト株式会社,2022-03-31,2022-06-28,名古屋市中区東桜二丁目18番31号,4681.0
E24457,株式会社電算,2022-03-31,2022-06-28,長野県長野市鶴賀七瀬中町276番地６,3640.0
E02864,丸文株式会社,2022-03-31,2022-06-28,東京都中央区日本橋大伝馬町８番１号,7537.0
E01979,山一電機株式会社,2022-03-31,2022-06-28,東京都大田区南蒲田二丁目16番２号,6941.0
E01486,株式会社アマダ,2022-03-31,2022-06-28,神奈川県伊勢原市石田200番地,6113.0
E04540,株式会社ロイヤルホテル,2022-03-31,2022-06-28,大阪市北区中之島５丁目３番68号,9713.0
E04221,東部ネットワーク株式会社,2022-03-31,2022-06-28,横浜市神奈川区栄町２番地の９,9036.0
E00868,ケミプロ化成株式会社,2022-03-31,2022-06-28,神戸市中央区京町83番地,4960.0
E00635,南海プライウッド株式会社,2022-03-31,2022-06-28,香川県高松市松福町一丁目15番10号,7887.0
E02542,神栄株式会社,2022-03-31,2022-06-28,神戸市中央区京町77番地の１,3004.0
E02747,藤井産業株式会社,2022-03-31,2022-06-28,栃木県宇都宮市平出工業団地41番地３,9906.0
E02761,因幡電機産業株式会社,2022-03-31,2022-06-28,大阪市西区立売堀四丁目11番14号,9934.0
E01515,豊和工業株式会社,2022-03-31,2022-06-28,愛知県清須市須ケ口１９００番地１,6203.0
E02549,株式会社ＧＳＩクレオス,2022-03-31,2022-06-28,東京都千代田区九段南二丁目３番１号,8101.0
E00069,株式会社錢高組,2022-03-31,2022-06-28,大阪市西区西本町二丁目２番４号,1811.0
E00542,日東紡績株式会社,2022-03-31,2022-06-28,福島県福島市郷野目字東１番地（上記は登記上の本店所在地で実際の本社業務は下記で行っております。）,3110.0
E00823,タキロンシーアイ株式会社,2022-03-31,2022-06-28,大阪市北区梅田三丁目１番３号（ノースゲートビルディング）,4215.0
E02285,理研計器株式会社,2022-03-31,2022-06-28,東京都板橋区小豆沢二丁目７番６号,7734.0
E05120,日本コンピュータ・ダイナミクス株式会社,2022-03-31,2022-06-28,東京都品川区西五反田四丁目32番１号,4783.0
E02406,クリナップ株式会社,2022-03-31,2022-06-28,東京都荒川区西日暮里６丁目22番22号,7955.0
E00015,マルハニチロ株式会社,2022-03-31,2022-06-28,東京都江東区豊洲三丁目２番20号,1333.0
E00117,株式会社　イチケン,2022-03-31,2022-06-28,東京都港区芝浦一丁目１番１号,1847.0
E00014,日本水産株式会社,2022-03-31,2022-06-28,東京都港区西新橋一丁目３番１号,1332.0
E00167,株式会社佐藤渡辺,2022-03-31,2022-06-28,東京都港区南麻布一丁目18番４号,1807.0
E33412,ウェルビー株式会社,2022-03-31,2022-06-28,東京都中央区銀座二丁目３番６号,6556.0
E35822,インヴァスト株式会社,2022-03-31,2022-06-28,東京都中央区東日本橋一丁目５番６号,7338.0
E01808,株式会社ヨコオ,2022-03-31,2022-06-28,東京都北区滝野川七丁目5番11号,6800.0
E03505,ホリイフードサービス株式会社,2022-03-31,2022-06-28,茨城県水戸市城南三丁目10番17号,3077.0
E36398,株式会社ジーネクスト,2022-03-31,2022-06-28,東京都千代田区飯田橋四丁目７番１号,4179.0
E27633,東急不動産ホールディングス株式会社,2022-03-31,2022-06-28,東京都渋谷区道玄坂一丁目21番１号,3289.0
E04354,タカセ株式会社,2022-03-31,2022-06-28,東京都港区新橋一丁目10番９号,9087.0
E01874,サクサホールディングス株式会社,2022-03-31,2022-06-28,東京都港区白金一丁目17番３号  ＮＢＦプラチナタワー,6675.0
E02962,アルフレッサ ホールディングス株式会社,2022-03-31,2022-06-28,東京都千代田区大手町一丁目１番３号,2784.0
E01802,ホーチキ株式会社,2022-03-31,2022-06-28,東京都品川区上大崎二丁目10番43号,6745.0
E01488,ダイジェット工業株式会社,2022-03-31,2022-06-28,大阪市平野区加美東二丁目１番18号,6138.0
E04940,株式会社ディーエムエス,2022-03-31,2022-06-28,東京都千代田区神田小川町一丁目11番地,9782.0
E04946,リコーリース株式会社,2022-03-31,2022-06-28,東京都千代田区紀尾井町４番１号,8566.0
E04462,株式会社フジ・メディア・ホールディングス,2022-03-31,2022-06-28,東京都港区台場二丁目４番８号,4676.0
E02805,中山福株式会社,2022-03-31,2022-06-28,大阪市中央区島之内一丁目22番９号,7442.0
E01425,株式会社大谷工業,2022-03-31,2022-06-28,東京都品川区西五反田７丁目22番17号,5939.0
E00493,ケンコーマヨネーズ株式会社,2022-03-31,2022-06-28,兵庫県神戸市灘区都通三丁目３番16号上記は登記上の本店所在地であり、実際の業務は下記「最寄りの連絡場所」で行っております。,2915.0
E36730,株式会社おきなわフィナンシャルグループ,2022-03-31,2022-06-28,沖縄県那覇市久茂地３丁目10番１号,7350.0
E05645,株式会社リミックスポイント,2022-03-31,2022-06-28,東京都港区虎ノ門四丁目３番９号,3825.0
E04290,安田倉庫株式会社,2022-03-31,2022-06-28,東京都港区芝浦三丁目１番１号,9324.0
E35014,ＳＩホールディングス株式会社,2022-03-31,2022-06-28,東京都中央区八重洲二丁目７番16号,7070.0
E02429,中央化学株式会社,2022-03-31,2022-06-28,埼玉県鴻巣市宮地３丁目５番１号,7895.0
E01240,日本高周波鋼業株式会社,2022-03-31,2022-06-28,東京都千代田区岩本町一丁目10番５号,5476.0
E04496,株式会社朝日ネット,2022-03-31,2022-06-28,東京都中央区銀座四丁目12番15号,3834.0
E00008,ホクト株式会社,2022-03-31,2022-06-28,長野県長野市南堀138番地１,1379.0
E01437,兼房株式会社,2022-03-31,2022-06-28,愛知県丹羽郡大口町中小口一丁目１番地,5984.0
E02254,株式会社ジャムコ,2022-03-31,2022-06-28,東京都三鷹市大沢六丁目11番25号(上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。）,7408.0
E01807,日本電波工業株式会社,2022-03-31,2022-06-28,東京都渋谷区笹塚一丁目47番１号(メルクマール京王笹塚),6779.0
E37222,Institution for a Global Society株式会社,2022-03-31,2022-06-28,東京都渋谷区恵比寿南一丁目11番２号,4265.0
E00386,岩塚製菓株式会社,2022-03-31,2022-06-28,新潟県長岡市飯塚2958番地,2221.0
E04243,飯野海運株式会社,2022-03-31,2022-06-28,東京都千代田区内幸町二丁目１番１号,9119.0
E03496,株式会社ＷＤＩ,2022-03-31,2022-06-28,東京都港区六本木五丁目５番１号,3068.0
E01986,株式会社遠藤照明,2022-03-31,2022-06-28,大阪市中央区本町一丁目６番19号(同所は登記上の本店所在地であり、実際の業務は下記で行っております。),6932.0
E01635,株式会社宇野澤組鐵工所,2022-03-31,2022-06-28,東京都渋谷区恵比寿一丁目19番15号同所は登記上の本店所在地で実際の業務は下記最寄りの連絡場所で行っております。,6396.0
E04609,株式会社御園座,2022-03-31,2022-06-28,名古屋市中区栄一丁目６番14号,9664.0
E02821,松田産業株式会社,2022-03-31,2022-06-28,東京都新宿区西新宿一丁目26番２号,7456.0
E04975,株式会社エイジス,2022-03-31,2022-06-28,千葉県千葉市花見川区幕張町四丁目544番４,4659.0
E02688,ニプロ株式会社,2022-03-31,2022-06-28,大阪市北区本庄西３丁目９番３号,8086.0
E24050,ＥＮＥＯＳホールディングス株式会社,2022-03-31,2022-06-28,東京都千代田区大手町一丁目１番２号,5020.0
E02870,株式会社ウェッズ,2022-03-31,2022-06-28,東京都大田区大森北一丁目６番８号,7551.0
E33615,株式会社ジーニー,2022-03-31,2022-06-28,東京都新宿区西新宿六丁目８番１号,6562.0
E01355,株式会社横河ブリッジホールディングス,2022-03-31,2022-06-28,東京都港区芝浦四丁目４番44号,5911.0
E05659,ｅＢＡＳＥ株式会社,2022-03-31,2022-06-28,大阪市北区豊崎五丁目４番９号,3835.0
E01113,株式会社フコク,2022-03-31,2022-06-28,埼玉県上尾市菅谷三丁目105番地,5185.0
E04858,KYCOMホールディングス株式会社,2022-03-31,2022-06-28,福井県福井市月見五丁目４番４号,9685.0
E01401,東邦金属株式会社,2022-03-31,2022-06-28,大阪市中央区備後町二丁目４番９号　日本精化ビル２階,5781.0
E01000,ニチバン株式会社,2022-03-31,2022-06-28,東京都文京区関口二丁目３番３号,4218.0
E03546,株式会社秋田銀行,2022-03-31,2022-06-28,秋田市山王三丁目２番１号,8343.0
E01798,東亜ディーケーケー株式会社,2022-03-31,2022-06-28,東京都新宿区高田馬場一丁目29番10号,6848.0
E04908,株式会社共立メンテナンス,2022-03-31,2022-06-28,東京都千代田区外神田二丁目18番８号,9616.0
E34725,株式会社フレアス,2022-03-31,2022-06-28,山梨県中巨摩郡昭和町西条1514番地（上記は登記上の本店所在地であり、実際の業務は下記の場所で行っております。）,7062.0
E05091,株式会社エックスネット,2022-03-31,2022-06-28,東京都新宿区荒木町13番地４,4762.0
E02155,株式会社ティラド,2022-03-31,2022-06-28,東京都渋谷区代々木３丁目25番３号,7236.0
E02997,クリエイト株式会社,2022-03-31,2022-06-28,大阪市西区阿波座一丁目13番15号,3024.0
E02785,株式会社グローセル,2022-03-31,2022-06-28,東京都千代田区神田司町二丁目１番地,9995.0
E04788,三菱ＨＣキャピタル株式会社,2022-03-31,2022-06-28,東京都千代田区丸の内一丁目5番1号,8593.0
